Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
400486730,"Sep 26, 2015, 7:46:09 AM",First Majorcan Ride with Karola,Ride,Great ride even with runny nose! Went through and cycled on Triathlon Route and saw leader with escort and fancy helmet. Great lunch El Coll Baix in Alcudia.,21006,42.58,,,false,,activities/400486730.gpx,77.38289642333984,,21006.0,11575.0,42584.5,13.300000190734863,,223.28799438476562,,-2.299999952316284,57.900001525878906,49.29999923706055,0.010567200370132923,,,,,,,,63.221500396728516,815.944580078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401289293,"Sep 27, 2015, 8:17:17 AM",First Majorcan ride with Mick & Dave,Ride,Lunch in square at Campanet.,17116,88.83,,,false,,activities/401289293.gpx,77.38289642333984,,17116.0,13123.0,88832.1015625,12.300000190734863,,479.5889892578125,,-3.200000047683716,183.5,19.899999618530273,-0.002138870069757104,,,,,,,,122.2770004272461,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402108984,"Sep 28, 2015, 8:20:12 AM",Majorcan Day ride with Karola,Ride,Stopped for lunch at Campanet with extra pimento verde!,20732,57.39,,,false,,activities/402108984.gpx,77.38289642333984,,20732.0,13877.0,57391.8984375,14.600000381469727,,354.72198486328125,,-3.299999952316284,128.60000610351562,45.0,0.0031363300513476133,,,,,,,,79.58159637451172,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402706531,"Sep 29, 2015, 7:19:26 AM",Morning Ride inc Coll de sa Batalla – Cat 2 / 7.9km / 5%,Ride,"Coll de sa Batalla (576m) is a very popular category 2 climb on the Ma-2130, starting from Caimari direction Lluc Monestary (Ma-10). Its one of the two main ways to enter Serra de Tramuntana from the north-east part of the island (Puerto Pollensa, Alcudia), the other being Coll de Femenia.u",15422,64.66,,,false,,activities/402706531.gpx,77.38289642333984,,15422.0,11581.0,64667.5,15.300000190734863,,1177.699951171875,,0.0,595.2999877929688,48.79999923706055,-0.006494760047644377,,,,,,,,156.48899841308594,2020.7135009765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405483697,"Oct 3, 2015, 12:51:47 PM",Afternoon Ride to Ingbirchworth with a stop at the Wortley Arms ont way home,Ride,,12032,49.07,,,false,,activities/405483697.gpx,77.38289642333984,,12032.0,8359.0,49073.6015625,15.199999809265137,,588.8660278320312,,73.0999984741211,263.3999938964844,15.899999618530273,0.0008151020156219602,,,,,,,,128.16400146484375,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406702201,"Oct 5, 2015, 6:33:46 AM",Morning Commute in Rain!,Ride,,2373,9.90,,,false,,activities/406702201.gpx,77.38289642333984,,2373.0,2004.0,9901.400390625,13.5,,68.39720153808594,,33.29999923706055,144.60000610351562,8.300000190734863,-0.5908259749412537,,,,,,,,82.10279846191406,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406942082,"Oct 5, 2015, 4:28:48 PM",Afternoon Ride to Shiloh,Ride,"",1537,7.23,,,false,,activities/406942082.gpx,77.38289642333984,,1537.0,1448.0,7234.89990234375,12.0,,10.568300247192383,,24.899999618530273,57.79999923706055,16.5,-0.2308260053396225,,,,,,,,82.66239929199219,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407070844,"Oct 5, 2015, 8:00:47 PM",Night Ride back from Shiloh,Ride,"",1538,6.92,,,false,,activities/407070844.gpx,77.38289642333984,,1538.0,1461.0,6928.7998046875,11.100000381469727,,140.93099975585938,,27.0,144.3000030517578,12.399999618530273,1.0925400257110596,,,,,,,,129.60899353027344,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410199286,"Oct 10, 2015, 3:56:56 PM",Short Afternoon Ride after 10m Walk with 11 Schnauzers,Ride,Made shorter by puncture on Harley bends,3193,16.86,,,false,,activities/410199286.gpx,77.38289642333984,,3193.0,2891.0,16860.900390625,14.0,,166.03399658203125,,36.5,144.8000030517578,9.800000190734863,-0.09370789676904678,,,,,,,,125.87999725341797,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410785562,"Oct 11, 2015, 11:21:07 AM",Lunch Ride,Ride,,6345,31.68,,,false,,activities/410785562.gpx,77.38289642333984,,6345.0,5741.0,31682.69921875,13.800000190734863,,412.6910095214844,,36.20000076293945,144.8000030517578,11.699999809265137,-0.004103189799934626,,,,,,,,111.52100372314453,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
